,Unnamed: 0,created_at,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,retweeted_id,retweeted_screen_name,user_mentions_screen_name,user_mentions_id,tweet,user_id,screen_name,followers_count,sentiment
2920,2920,2019-03-30 22:31:00,1112120066722725889,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ fight lives ” marvel studios ’ avengersendgame theaters april,1022242954860261379,MarySol72767091,3,Negative
2921,2921,2019-03-30 22:31:02,1112120072015933440,0,0.0,0.0,0,0,0,0,🤧 yesssssss avengers end game,333074711,shawnthebombX,284,Neutral
2922,2922,2019-03-30 22:31:08,1112120098477748230,0,0.0,0.0,1083952613857603584,peraltashaught,peraltashaught,1083952613857603584,brie “ theres avengers whatsap group ” larson,3247004187,adorasluthor,4876,Neutral
2923,2923,2019-03-30 22:31:16,1112120131541331969,0,0.0,0.0,1064222223978954754,animecomicbook,animecomicbook,1064222223978954754,james gun executive producer avengers endgame 😳,838334553441751041,redmarvelgirl21,2440,Negative
2924,2924,2019-03-30 22:31:16,1112120134200639488,0,0.0,0.0,573882401,TonGrant,TonGrant,573882401,saw second time got caught easter eggs prep pumped💪🏽💥lov…,874528466481360896,MattGeekHD2UFan,1762,Negative
2925,2925,2019-03-30 22:31:19,1112120146921959424,0,0.0,0.0,894899924051136512,LightsCameraPod,LightsCameraPod,894899924051136512,would like j jonah jameson 'avengers endgame' jk simons reprised 'spiderman ' characte…,953731300178976768,tasha0louise,76,Positive
2926,2926,2019-03-30 22:31:22,1112120155889434624,orangestreak,0.0,65676734.0,0,0,orangestreak,65676734,hello guys avengers endgame tickets go sale tuesday april nd tickets be…,2914499426,atomtickets,12878,Positive
2927,2927,2019-03-30 22:31:22,1112120159379046400,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,2281766536,wtfniaII,2421,Negative
2928,2928,2019-03-30 22:31:31,1112120194615386112,0,0.0,0.0,1323363883,ForAllNerds,ForAllNerds,1323363883,avengers endmayne endgame avengethefalen,1096290609885859840,Elizabe56464956,3,Neutral
2929,2929,2019-03-30 22:31:36,1112120216375447553,iamjussie,1.1118912796323676e+18,1.0436189435109416e+18,0,0,iamjussie,1043618943510941698,…,897849158907957252,mondeumo,716,Neutral
2930,2930,2019-03-30 22:31:37,1112120219542142977,0,0.0,0.0,604576502,jbetke96,jbetke96,604576502,literally watched every preview least times,3247347206,johnsuiter79,420,Negative
2931,2931,2019-03-30 22:31:44,1112120250156412929,0,0.0,0.0,2682139148,ARTandHUE,ARTandHUE,2682139148,happy th bihday gabriele drake appeared avengers episode hidden tiger alongside ronie barker h…,7424492,cobaltmale,2841,Negative
2932,2932,2019-03-30 22:31:44,1112120250374459392,0,0.0,0.0,2221894638,drazux_,drazux_,2221894638,thanos get fucked avengers endgame 🤣,2762559736,amazephantasy,19,Neutral
2933,2933,2019-03-30 22:31:47,1112120263317942273,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,1102674174,jjbduncan,236,Negative
2934,2934,2019-03-30 22:31:54,1112120291990388736,0,0.0,0.0,0,0,0,0,key character avengers endgame dies take guesses,410177149,DeeDeeSpeaks,74316,Neutral
2935,2935,2019-03-30 22:31:55,1112120298155986946,0,0.0,0.0,0,0,0,0,specific order avengers age ultron captain america tfa iron man thor ragnarok gotg go…,47186087,jeremias13,317,Negative
2936,2936,2019-03-30 22:32:01,1112120320310341637,0,0.0,0.0,1258487312,Fookingnerd,Fookingnerd,1258487312,🚨avengers endgame spoiler🚨 death thanos leaked upcoming funko pop release,750470384751874048,UncleBenGrimm,285,Negative
2937,2937,2019-03-30 22:32:02,1112120325012144128,0,0.0,0.0,558058556,then0wnow,then0wnow,558058556,avengers starlord punched thanos,19057846,officialchuuni,205,Negative
2938,2938,2019-03-30 22:32:04,1112120335632076800,0,0.0,0.0,573882401,TonGrant,TonGrant,573882401,saw second time got caught easter eggs prep pumped💪🏽💥lov…,867762124235436033,Madridlovatic,2402,Negative
2939,2939,2019-03-30 22:32:07,1112120347015430144,0,0.0,0.0,57795767,AwesomEmergency,AwesomEmergency,57795767,'s marvel phase avengers xmen deadpol movies video cleaning timelines 😂,3244057654,Matthewmachin29,2200,Negative
2940,2940,2019-03-30 22:32:10,1112120360156172288,0,0.0,0.0,1007610384067379200,nomadcevans,nomadcevans,1007610384067379200,calling mom take back home one minute avengersendgame,746077075723948032,pvati_,909,Negative
2941,2941,2019-03-30 22:32:13,1112120371065556992,0,0.0,0.0,1109176730655354882,zamovies,zamovies,1109176730655354882,team vibes team best favorite avengers likes team captain america retwet team iron man…,836064709149327360,josephtyler1121,314,Negative
2942,2942,2019-03-30 22:32:16,1112120384609026048,0,0.0,0.0,0,0,0,0,’ wait see infinity war avengers affects agents shield,410792571,mortaldistricts,1892,Negative
2943,2943,2019-03-30 22:32:22,1112120411653894146,0,0.0,0.0,0,0,0,0,throughout hours mins avengers endgame,1239720709,yxngbaz,3498,Negative
2944,2944,2019-03-30 22:32:25,1112120421300744192,0,0.0,0.0,1111083435152601088,whatinngodsname,whatinngodsname,1111083435152601088,avengers end game leaked scene starring cardi b survingcardib,1088648485161893889,debolexclothing,514,Neutral
2945,2945,2019-03-30 22:32:30,1112120441865469952,0,0.0,0.0,2896294831,ComicBookNOW,ComicBookNOW,2896294831,movie theater hilariously improvises left without ‘ avengers endgame ’ poster,1105811855203807235,ClaudioMazzier3,119,Neutral
2946,2946,2019-03-30 22:32:39,1112120481170313216,0,0.0,0.0,821459164887154689,amcrikate,amcrikate,821459164887154689,twink young avengers,1080655939,witchesroad,307,Neutral
2947,2947,2019-03-30 22:32:40,1112120483112251392,0,0.0,0.0,1109176730655354882,zamovies,zamovies,1109176730655354882,team vibes team best favorite avengers likes team captain america retwet team iron man…,229997887,jchaf15,679,Negative
2948,2948,2019-03-30 22:32:40,1112120485343567877,0,0.0,0.0,0,0,0,0,black panther another marvel character cotton front snap back blackpanther marvel avenger…,952312805578952704,CUSTOMISEDUNIQ,34,Neutral
2949,2949,2019-03-30 22:32:41,1112120489974157313,0,0.0,0.0,1058197229779980290,nacaomarvelofc,nacaomarvelofc,1058197229779980290,avengers endgame mystery minis,889694878468370433,marvestrangertx,1662,Negative
2950,2950,2019-03-30 22:32:43,1112120497188286465,0,0.0,0.0,0,0,0,0,bro avengers comes less month ’ taking,985993539921342465,AustinD54235713,62,Negative
2951,2951,2019-03-30 22:32:43,1112120499289632769,0,0.0,0.0,1239720709,yxngbaz,yxngbaz,1239720709,throughout hours mins avengers endgame,3119840613,3rdeniz_,1004,Negative
2952,2952,2019-03-30 22:32:44,1112120500715773952,0,0.0,0.0,1239720709,yxngbaz,yxngbaz,1239720709,throughout hours mins avengers endgame,1102314951346188290,hamzashaxks2,367,Negative
2953,2953,2019-03-30 22:32:47,1112120513806110720,0,0.0,0.0,739399885,C_millz6,C_millz6,739399885,’ hospital thinking got fever entire avengers cast come full costume visit,2340511819,ChinkoWoShaburu,181,Negative
2954,2954,2019-03-30 22:32:47,1112120516045873152,0,0.0,0.0,3001137871,MelineStark,MelineStark,3001137871,remember man,718539428906590209,Willow_789,367,Negative
2955,2955,2019-03-30 22:32:49,1112120523545341953,0,0.0,0.0,2351341679,downeysduckling,downeysduckling,2351341679,new avengers end game funko pop tony stark captain america,3741689487,MargheritaOlgi1,372,Neutral
2956,2956,2019-03-30 22:32:50,1112120528708534275,Trendmood,1.1120222715503288e+18,2242998517.0,0,0,Trendmood,2242998517,checked ulta ’ ship internationally 😭 ever available outside us,1052561315485687809,samanth43592137,4,Negative
2957,2957,2019-03-30 22:32:51,1112120529421586437,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,890016824217227266,SayDd23,17,Negative
2958,2958,2019-03-30 22:32:58,1112120559058456577,0,0.0,0.0,739399885,C_millz6,C_millz6,739399885,’ hospital thinking got fever entire avengers cast come full costume visit,906077019779321856,BriacCht,32,Negative
2959,2959,2019-03-30 22:32:58,1112120561235361793,0,0.0,0.0,0,0,YouTube,10228272,avengers endgame lies take new level secrecy via,2275625576,6HIELD,667,Neutral
2960,2960,2019-03-30 22:33:09,1112120605573332994,0,0.0,0.0,1007610384067379200,nomadcevans,nomadcevans,1007610384067379200,calling mom take back home one minute avengersendgame,319294740,shawnxlex,8147,Negative
2961,2961,2019-03-30 22:33:10,1112120609767649280,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,218296346,SNaveel97,2163,Neutral
2962,2962,2019-03-30 22:33:10,1112120610853974017,0,0.0,0.0,0,0,0,0,spent saturday rereading young avengers young avengers comic may favourite comic 've ever read…,880807243800879105,okjessicajames,59,Neutral
2963,2963,2019-03-30 22:33:10,1112120612376457216,0,0.0,0.0,739399885,C_millz6,C_millz6,739399885,’ hospital thinking got fever entire avengers cast come full costume visit,2732371373,RtyZe,97,Negative
2964,2964,2019-03-30 22:33:13,1112120621603778560,ajhan,1.1121197226721935e+18,13191402.0,0,0,0,0,time see avengers back cw waves 🤷‍♀️,13191402,ajhan,11801,Neutral
2965,2965,2019-03-30 22:33:13,1112120624305065984,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,96177627,KayleighJadeC,254,Negative
2966,2966,2019-03-30 22:33:15,1112120631456219136,0,0.0,0.0,0,0,0,0,pluto 🐱 theblackcat 😼👩🔪👨 egaralanpoe ✒ avengers 🎬 libros leer literatura mesliterarios grozny…,1003844512106463233,dffb231,19,Negative
2967,2967,2019-03-30 22:33:16,1112120636539834368,0,0.0,0.0,351553649,bren_bettelon,bren_bettelon,351553649,michigan state hoops x avengers end game,1397125634,hDavidson05,877,Positive
2968,2968,2019-03-30 22:33:16,1112120636523118592,0,0.0,0.0,1107513209995567104,hiddlestonely,hiddlestonely,1107513209995567104,hey guys small video think something else mess around ad ☺ hugs xx,581040920,HiddleGoddesses,24309,Negative
2969,2969,2019-03-30 22:33:17,1112120641447182337,mortaldistricts,1.112120384609026e+18,410792571.0,0,0,0,0,well meant say endgame 🤦🏻‍♀️,410792571,mortaldistricts,1892,Negative
2970,2970,2019-03-30 22:33:18,1112120644727009280,0,0.0,0.0,2160589173,reggiegotlag,reggiegotlag,2160589173,movie god damn fun like ’ get hate cinematography dope fights dope ultron dope idc…,1074917382336835584,ZZacharyKennedy,47,Negative
2971,2971,2019-03-30 22:33:19,1112120646937522176,0,0.0,0.0,0,0,0,0,avengers,857626641824186368,sweetchocobii,23,Neutral
2972,2972,2019-03-30 22:33:20,1112120652146855943,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,968998890254032896,misbahmlk,1009,Neutral
2973,2973,2019-03-30 22:33:21,1112120658354421761,cosmicthors,1.1118279867671183e+18,4214718838.0,0,0,cosmicthors,4214718838,avengers infinity war civil war winter soldier black panther,1027120466,Niah_Jaydene,1030,Positive
2974,2974,2019-03-30 22:33:21,1112120658786426887,0,0.0,0.0,0,0,0,0,minhas fanas • avengers version,4869149933,lighthebyun,1137,Neutral
2975,2975,2019-03-30 22:33:30,1112120693548707840,0,0.0,0.0,952815528648761344,Iowkeyodinson,Iowkeyodinson,952815528648761344,remember avengers fanon lived avengers tower yeah fuck dematerialize canon,3004270405,0lsen_Rae,145,Negative
2976,2976,2019-03-30 22:33:35,1112120713912168453,0,0.0,0.0,0,0,0,0,avengers endgame theory antman kills thanos expanding inside butt vox,567389852,RealMarlinsFan,2094,Neutral
2977,2977,2019-03-30 22:33:40,1112120738381611008,0,0.0,0.0,0,0,0,0,shut avengers endgame news,15177163,Victor_Lucas,30272,Negative
2978,2978,2019-03-30 22:33:43,1112120749454753793,0,0.0,0.0,3263526110,urvong,urvong,3263526110,found spongebob avengers trailer youtube,2736231241,konceitedkc,3314,Neutral
2979,2979,2019-03-30 22:33:46,1112120763887337472,0,0.0,0.0,0,0,0,0,holy fuck avengers endgame really gona fuck timeline mcu huh,1106514006309769216,G_SEBASTIAN_SG,128,Positive
2980,2980,2019-03-30 22:33:49,1112120774742073344,0,0.0,0.0,168523760,ThatAshleyErin,ThatAshleyErin,168523760,kicking day weekend watching captainamerica first avenger avengers teamcap,1038435118937911302,RDUiSH9D1htjSby,13,Neutral
2981,2981,2019-03-30 22:33:58,1112120812662910978,0,0.0,0.0,1058197229779980290,nacaomarvelofc,nacaomarvelofc,1058197229779980290,avengers endgame mystery minis,832192131703926784,spyderholland_,4841,Negative
2982,2982,2019-03-30 22:34:00,1112120818912382976,0,0.0,0.0,0,0,0,0,found movie hours minutes long gona best hours life,121282130,dillondahlgaard,684,Negative
2983,2983,2019-03-30 22:34:02,1112120826994655232,0,0.0,0.0,2701407349,heroichollywood,heroichollywood,2701407349,hot toys figure reveals robe downey jr ’ comic accurate iron man suit ‘ avengers endgame ’,951861539841200128,NationSuperhero,1189,Negative
2984,2984,2019-03-30 22:34:08,1112120852286455813,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,4193665218,Drica12_Br,56,Negative
2985,2985,2019-03-30 22:34:10,1112120861564112896,0,0.0,0.0,0,0,0,0,good night✨ • • • • elizabetholsen wandamaximof avengers instagram vlikeforlikes comentarios views…,1110227521226895365,stayolsen,6,Positive
2986,2986,2019-03-30 22:34:15,1112120884997828608,0,0.0,0.0,0,0,0,0,dom got watching movies new avengers come 😂,3007635224,kitawricks,2146,Neutral
2987,2987,2019-03-30 22:34:25,1112120924860502016,0,0.0,0.0,0,0,0,0,staing april st im going make thread contains things think could happen avengers endgame,1641333774,TweakyBirdFTW,311,Negative
2988,2988,2019-03-30 22:34:26,1112120927926534144,0,0.0,0.0,0,0,0,0,marvel released avengers endgame character posters,26340080,WFLANews,16756,Negative
2989,2989,2019-03-30 22:34:27,1112120934859763712,0,0.0,0.0,952815528648761344,Iowkeyodinson,Iowkeyodinson,952815528648761344,remember avengers fanon lived avengers tower yeah fuck dematerialize canon,4740441617,fanofnothing2,323,Negative
2990,2990,2019-03-30 22:34:28,1112120938777243648,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,3208280740,Karla10112,35,Negative
2991,2991,2019-03-30 22:34:30,1112120946075172864,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,963813251090808834,absolutelyalive,50,Negative
2992,2992,2019-03-30 22:34:31,1112120949569052672,0,0.0,0.0,857437074,MilanDigital,MilanDigital,857437074,milan digital avengers series one mission acmilanedits uefachampionsleague avengersendgame ac…,1101127717066498048,sportsenkwkm,128,Neutral
2993,2993,2019-03-30 22:34:37,1112120974416244736,0,0.0,0.0,0,0,0,0,new job got avengers april coming,1100843358082252801,PGSsays,0,Negative
2994,2994,2019-03-30 22:34:37,1112120977767333888,0,0.0,0.0,573882401,TonGrant,TonGrant,573882401,saw second time got caught easter eggs prep pumped💪🏽💥lov…,867292139423649792,43Fellow,372,Negative
2995,2995,2019-03-30 22:34:38,1112120980594442240,0,0.0,0.0,0,0,0,0,'ve really given thanos weapon endgame rip avengers,729071513958273025,haiderali_butt,218,Neutral
2996,2996,2019-03-30 22:34:43,1112121000999686144,0,0.0,0.0,0,0,0,0,finally got see captain marvel good ’ wait avengers end game,19025742,curlyAlexMarie,61,Neutral
2997,2997,2019-03-30 22:34:45,1112121008897454081,0,0.0,0.0,15765431,usedwigs,usedwigs,15765431,avengers endgame opening scene month later captain america crying 'm still sad black widow need do…,16470910,geewindu,279,Negative
2998,2998,2019-03-30 22:34:43,1112121001289150464,0,0.0,0.0,0,0,0,0,starekvoyager movienews scifi fantasy action adventure technology comics news music horror…,3099368999,StarquestFredmd,1089,Negative
2999,2999,2019-03-30 22:34:46,1112121014429908994,0,0.0,0.0,0,0,0,0,hey everyone loved first avengers movie perfect balance action comedy can't…,418291206,Rabbitearsblog,808,Negative
3000,3000,2019-03-30 22:34:49,1112121025205030912,0,0.0,0.0,166804621,WhoDat_Joness,WhoDat_Joness,166804621,’ leaving theater watching avengers endgame,344445926,wcotchery2,2328,Neutral
3001,3001,2019-03-30 22:34:52,1112121039704768513,0,0.0,0.0,0,0,0,0,avengers endgame hrs long least get intermission get emotions order,63738911,_f6ums,304,Negative
3002,3002,2019-03-30 22:34:52,1112121039939661825,0,0.0,0.0,0,0,0,0,avengethefalen resident evil edition posters recently legend asked kira one a…,1092482231799558145,ChrisRedRE,367,Negative
3003,3003,2019-03-30 22:34:55,1112121052199563270,0,0.0,0.0,746078647,Loki_Lego,Loki_Lego,746078647,see avengersendgame character posters recreated lego full size website,3099505775,Mowsyling,349,Negative
3004,3004,2019-03-30 22:34:58,1112121061854851072,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,111982565,GagareyPerry,654,Negative
3005,3005,2019-03-30 22:34:58,1112121062785994752,0,0.0,0.0,2917209726,TheeSocialHour,TheeSocialHour,2917209726,excited share latest addition etsy shop vintage avengers pillow sham marvel comics superhero captain…,2917209726,TheeSocialHour,2240,Negative
3006,3006,2019-03-30 22:35:01,1112121077243801601,0,0.0,0.0,407516846,BrandonDavisBD,BrandonDavisBD,407516846,’ l seen avengers endgame hits theaters ’ stil buying tickets two opening weekend screenings…,857351196,RicaCherica,480,Negative
3007,3007,2019-03-30 22:35:03,1112121082969014272,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,790985126461239298,Rafahszjm,2016,Negative
3008,3008,2019-03-30 22:35:04,1112121087838617605,0,0.0,0.0,0,0,0,0,far 'm avengers movie rocks lot hot dads,372622519,MeganKathleen19,314,Negative
3009,3009,2019-03-30 22:35:08,1112121106473709570,0,0.0,0.0,177778854,comicsexplained,comicsexplained,177778854,avengers endgame avenge fallen,2978751438,kabizzzzle,28,Neutral
3010,3010,2019-03-30 22:35:09,1112121111058223106,0,0.0,0.0,0,0,0,0,marvel studios ' kevin feige approves chris evans ' antitrump rhetoric,414320958,HeadlinePolitic,1461,Neutral
3011,3011,2019-03-30 22:35:10,1112121112140357632,0,0.0,0.0,0,0,0,0,marvel studios ' kevin feige approves chris evans ' antitrump rhetoric,2363057095,TPInsidr,13475,Neutral
3012,3012,2019-03-30 22:35:13,1112121125235056640,0,0.0,0.0,0,0,0,0,watching mcu first time rankings far avengers iron man captain america f…,22695417,adamansel,242,Negative
3013,3013,2019-03-30 22:35:13,1112121126744981504,0,0.0,0.0,176804615,bingthisway,bingthisway,176804615,two six original avengers survive avengers,1084236305142292481,qsuriuri,41,Negative
3014,3014,2019-03-30 22:35:15,1112121136005828608,0,0.0,0.0,558058556,then0wnow,then0wnow,558058556,avengers starlord punched thanos,2350438266,CorbanFromJC,90,Negative
3015,3015,2019-03-30 22:35:15,1112121135729201152,0,0.0,0.0,0,0,0,0,new post avengers endgame director joe ruso arrives mumbai family film 's published…,937056047033761792,newsapexs,13,Negative
3016,3016,2019-03-30 22:35:19,1112121150195273733,0,0.0,0.0,0,0,0,0,graduated high school got engaged got dumped became general manager got engaged got dumped moved texas became…,2699348648,drumsandmagic,127,Neutral
3017,3017,2019-03-30 22:35:23,1112121167513423872,0,0.0,0.0,808424360080003077,ZakGhaliAZ,ZakGhaliAZ,808424360080003077,avengers headgame,195108794,DiegoHernaandez,417,Neutral
3018,3018,2019-03-30 22:35:29,1112121194914840576,0,0.0,0.0,0,0,0,0,watching avengers infinity war brought good question end “ half masters u…,2745575010,dizwire,3542,Negative
3019,3019,2019-03-30 22:35:31,1112121200795361280,0,0.0,0.0,2411327220,BarstoolMSU,BarstoolMSU,2411327220,ok ’ ready run brick wall,335517207,alicia_aguilarr,685,Negative
3020,3020,2019-03-30 22:35:32,1112121205862088704,SouthernBets,1.1121148915723674e+18,24686243.0,0,0,SouthernBets,24686243,avengers con ‘ cause need meet evans hemswoh rdj hidleston,2205486596,finduilasclln,735,Negative
3021,3021,2019-03-30 22:35:35,1112121219632021505,comicsloki,1.112061997112324e+18,8.35550764160467e+17,0,0,comicsloki,835550764160466944,sand dusted avengers,722158968173240322,seoksbinnie,3115,Positive
3022,3022,2019-03-30 22:35:37,1112121228796588032,0,0.0,0.0,0,0,0,0,shut uppp,1084236305142292481,qsuriuri,41,Neutral
3023,3023,2019-03-30 22:35:42,1112121247209414657,0,0.0,0.0,4858147162,Sneeeered,Sneeeered,4858147162,avengers end game gona end,879540871,hbkmilt,176,Neutral
3024,3024,2019-03-30 22:35:43,1112121252414713857,0,0.0,0.0,0,0,0,0,hasbro marvel legends avengers infinity war loki amp corvus glaive pack ebay ⏰ ends h 💲 last price usd …,850076592223244288,bpdmarvel,5369,Negative
3025,3025,2019-03-30 22:35:46,1112121265282838528,0,0.0,0.0,1064222223978954754,animecomicbook,animecomicbook,1064222223978954754,james gun executive producer avengers endgame 😳,27037652,Phantom_fink,779,Negative
3026,3026,2019-03-30 22:35:46,1112121267216416768,0,0.0,0.0,858267155116072960,thenikhilkapur,thenikhilkapur,858267155116072960,ar rahman gona composing songs next avengers movie 'm already crying,3402655552,shezaxxxx,110,Negative
3027,3027,2019-03-30 22:35:48,1112121272727752705,0,0.0,0.0,0,0,0,0,review avengers road home,1005118766,RaissaDevereux,662,Positive
3028,3028,2019-03-30 22:35:48,1112121274409603073,0,0.0,0.0,722158968173240322,seoksbinnie,seoksbinnie,722158968173240322,sand dusted avengers,835550764160466944,comicsloki,744,Positive
3029,3029,2019-03-30 22:35:50,1112121283326722048,0,0.0,0.0,0,0,AgentsofSHIELD,1112465706,happy air date finally may th get weeks endgame i…,4408256249,vrey100,39,Negative
3030,3030,2019-03-30 22:35:56,1112121308043722752,0,0.0,0.0,704184052098605057,MarvelousRealm,MarvelousRealm,704184052098605057,avengersendgame china release set april worldwide opening sight “ endgame were…,1073343726305579009,OrozcoFaty,7,Positive
3031,3031,2019-03-30 22:35:56,1112121308987318272,0,0.0,0.0,1058197229779980290,nacaomarvelofc,nacaomarvelofc,1058197229779980290,avengers endgame mystery minis,963813251090808834,absolutelyalive,50,Negative
3032,3032,2019-03-30 22:35:58,1112121314049957892,0,0.0,0.0,177778854,comicsexplained,comicsexplained,177778854,avengers endgame avenge fallen,2423181631,The_Geek_Room,124,Neutral
3033,3033,2019-03-30 22:35:58,1112121316851765248,0,0.0,0.0,230988887,GrantGoldberg,GrantGoldberg,230988887,avengers infinity war,444830083,RyanJawnz,152,Negative
3034,3034,2019-03-30 22:36:00,1112121325961838592,0,0.0,0.0,0,0,0,0,n't dislike marvel movies think 're boring predictable exceptions new a…,1095431131871227909,vulpestribus,101,Negative
3035,3035,2019-03-30 22:36:01,1112121328012836864,0,0.0,0.0,0,0,0,0,coaches players watch film game day,1419330978,GroovyBenji_14,1358,Neutral
3036,3036,2019-03-30 22:36:02,1112121332169428992,0,0.0,0.0,2351341679,downeysduckling,downeysduckling,2351341679,new avengers end game funko pop tony stark captain america,2351341679,downeysduckling,70588,Neutral
3037,3037,2019-03-30 22:36:03,1112121338322477056,0,0.0,0.0,3263526110,urvong,urvong,3263526110,found spongebob avengers trailer youtube,982337985302609920,alexxxxgil,240,Neutral
3038,3038,2019-03-30 22:36:04,1112121340935446528,0,0.0,0.0,0,0,glenpowell,2458776518,congrats avengers ’ believe met years ago next month avengers…,48321631,andrewwkaufman,185,Negative
3039,3039,2019-03-30 22:36:06,1112121347780558848,Juanderful68,1.1120704417101169e+18,1244301522.0,0,0,Juanderful68,1244301522,well considering fact avengers roughly around members time xme…,2705320423,cczar2012,180,Positive
3040,3040,2019-03-30 22:36:06,1112121348502048770,0,0.0,0.0,1258487312,Fookingnerd,Fookingnerd,1258487312,🚨avengers endgame spoiler🚨 death thanos leaked upcoming funko pop release,251851061,Evanwizzle,165,Negative
3041,3041,2019-03-30 22:36:10,1112121364981399553,0,0.0,0.0,0,0,0,0,quibble mcu way staing ragnarok infinity war bruce banner ha…,1082828606508855298,stevenwhunter,105,Neutral
3042,3042,2019-03-30 22:36:10,1112121366856122369,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,939033487251685376,SardarManpreet5,1999,Negative
3043,3043,2019-03-30 22:36:21,1112121412158976000,0,0.0,0.0,0,0,0,0,roses blue superman wars jurassic independance armagedon ryan hawk iron zone harry avengers tit…,712693066285596672,Seankitskit,12,Negative
3044,3044,2019-03-30 22:36:21,1112121413878587393,0,0.0,0.0,1239720709,yxngbaz,yxngbaz,1239720709,throughout hours mins avengers endgame,752990489733890049,SShaikhR_,68,Negative
3045,3045,2019-03-30 22:36:23,1112121422204334080,lamismadebby,1.11212061831979e+18,1.0976268383928116e+18,0,0,lamismadebby,1097626838392811520,got avengers zac efron,252133858,arrobaismael_,2269,Negative
3046,3046,2019-03-30 22:36:25,1112121430207008768,0,0.0,0.0,0,0,0,0,afrofuturepod new avengers endgame posters reveal survives snap heard across universe,124340677,royalTY312,890,Negative
3047,3047,2019-03-30 22:36:26,1112121431947657217,0,0.0,0.0,0,0,0,0,avengers preparing fight thanos get defeating trailer weird clothes…,1044707474970955777,Ruszki2,4,Negative
3048,3048,2019-03-30 22:36:33,1112121461916004352,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,1423878644,Pudim_Desire,487,Negative
3049,3049,2019-03-30 22:36:41,1112121497676668928,0,0.0,0.0,4408256249,vrey100,vrey100,4408256249,happy air date finally may th get weeks endgame meant…,3035260974,IamHarritz,635,Negative
3050,3050,2019-03-30 22:36:42,1112121500889432067,noturscummymom,1.1121213916949216e+18,65997700.0,0,0,0,0,grey watching avengers ’ keep thinking,65997700,noturscummymom,799,Neutral
3051,3051,2019-03-30 22:36:57,1112121561383755776,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,882480383513710593,black11556,261,Negative
3052,3052,2019-03-30 22:37:03,1112121587149475840,0,0.0,0.0,0,0,0,0,men hair apply water style apply pomade time minutes women hair needs blowdryer stra…,486708234,madeinchina1991,174,Negative
3053,3053,2019-03-30 22:37:04,1112121590290903040,0,0.0,0.0,265762882,paulquaye,paulquaye,265762882,one cut scenes avengers age ultron,262903203,LastChanceCraft,554,Neutral
3054,3054,2019-03-30 22:37:04,1112121592211890176,0,0.0,0.0,0,0,0,0,one month comes end gameofthrones avengersendgame marvel hbo got avengers…,224809136,comicconla,41567,Negative
3055,3055,2019-03-30 22:37:08,1112121607106019329,0,0.0,0.0,4195585049,ScarlettJSource,ScarlettJSource,4195585049,avengers endgame theaters april 🧡 avengersendgame gif credits,618751549,g_wensley,2548,Neutral
3056,3056,2019-03-30 22:37:08,1112121609026973697,0,0.0,0.0,447413082,Jane_Blatz,Jane_Blatz,447413082,captainmarvel incredible exciting amp empowering film brie larson knocked park always do…,214978691,CaptMarvelNews,21442,Negative
3057,3057,2019-03-30 22:37:10,1112121619076526087,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,914385719967326208,stuckypizza,75,Negative
3058,3058,2019-03-30 22:37:11,1112121619730874368,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,949957842584338432,AlexMaxime227,18,Negative
3059,3059,2019-03-30 22:37:11,1112121620410314758,0,0.0,0.0,0,0,0,0,avengers endgame th scale iron man mark lxxxv figure red gold charcoal grey coloring painted meta…,2861896826,VeritasDolorXCI,126,Negative
3060,3060,2019-03-30 22:37:12,1112121624457695233,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,2433047040,emilynava031400,43,Negative
3061,3061,2019-03-30 22:37:12,1112121624747278340,lokisblacknails,1.1121206292291748e+18,1.0115304430348534e+18,0,0,0,0,ho boy close crying end film ridiculous bc ’ bad film imo ’ r…,1011530443034853381,lokisblacknails,74,Neutral
